402
-1	2753	3536	16	16
-1	2769	3536	16	16
-1	2785	3504	16	16
-1	2801	3504	16	16
-101	2801	3488	16	16
-1	2305	3472	16	16
-1	2321	3472	16	16
-1	2337	3472	16	16
-1	2353	3472	16	16
-1	2369	3472	16	16
-1	2385	3472	16	16
-1	2401	3472	16	16
-1	2417	3472	16	16
-1	2433	3472	16	16
-1	2449	3472	16	16
-1	2465	3472	16	16
-1	2481	3472	16	16
-1	2497	3472	16	16
-1	2513	3472	16	16
-1	2561	3472	16	16
-1	2577	3472	16	16
-1	2625	3472	16	16
-1	2641	3472	16	16
-1	2657	3472	16	16
-1	2673	3472	16	16
-1	2689	3472	16	16
-1	2705	3472	16	16
-1	2721	3472	16	16
-1	2737	3472	16	16
-1	2753	3472	16	16
-1	2769	3472	16	16
-101	2801	3472	16	16
-502	2737	3456	16	16
-101	2801	3456	16	16
-1	2401	3440	16	16
-1	2417	3440	16	16
-2	2721	3440	16	16
-101	2801	3440	16	16
-502	2385	3424	16	16
-2	2705	3424	16	16
-101	2801	3424	16	16
-2	2369	3408	16	16
-2	2689	3408	16	16
-101	2801	3408	16	16
-2	2353	3392	16	16
-2	2673	3392	16	16
-101	2801	3392	16	16
-106	2353	3376	16	16
-106	2673	3376	16	16
-1	769	3360	16	16
-1	785	3360	16	16
-1	801	3360	16	16
-1	817	3360	16	16
-1	833	3360	16	16
-1	849	3360	16	16
-1	865	3360	16	16
-1	881	3360	16	16
-1	897	3360	16	16
-1	913	3360	16	16
-1	929	3360	16	16
-1	945	3360	16	16
-1	961	3360	16	16
-1	977	3360	16	16
-1	993	3360	16	16
-1	1009	3360	16	16
-1	1025	3360	16	16
-1	1041	3360	16	16
-1	1057	3360	16	16
-1	1073	3360	16	16
-1	1089	3360	16	16
-1	1105	3360	16	16
-1	1121	3360	16	16
-1	1137	3360	16	16
-1	1153	3360	16	16
-1	1169	3360	16	16
-1	1185	3360	16	16
-1	1201	3360	16	16
-1	1217	3360	16	16
-1	1233	3360	16	16
-1	1249	3360	16	16
-1	1265	3360	16	16
-1	1281	3360	16	16
-1	1297	3360	16	16
-1	1313	3360	16	16
-1	1329	3360	16	16
-1	1345	3360	16	16
-1	1361	3360	16	16
-1	1377	3360	16	16
-1	1393	3360	16	16
-1	1409	3360	16	16
-1	1425	3360	16	16
-1	1441	3360	16	16
-1	1457	3360	16	16
-1	1473	3360	16	16
-1	1489	3360	16	16
-1	1505	3360	16	16
-1	1521	3360	16	16
-1	1537	3360	16	16
-1	1553	3360	16	16
-1	1569	3360	16	16
-1	1585	3360	16	16
-1	1601	3360	16	16
-1	1617	3360	16	16
-1	1633	3360	16	16
-1	1649	3360	16	16
-1	1665	3360	16	16
-1	1681	3360	16	16
-1	1697	3360	16	16
-1	1713	3360	16	16
-1	1729	3360	16	16
-1	1745	3360	16	16
-1	1761	3360	16	16
-1	1777	3360	16	16
-1	1793	3360	16	16
-1	1809	3360	16	16
-1	1825	3360	16	16
-1	1841	3360	16	16
-1	1857	3360	16	16
-1	1873	3360	16	16
-1	1889	3360	16	16
-1	1905	3360	16	16
-1	1921	3360	16	16
-1	1937	3360	16	16
-1	1953	3360	16	16
-1	1969	3360	16	16
-1	1985	3360	16	16
-1	2001	3360	16	16
-1	2017	3360	16	16
-1	2033	3360	16	16
-1	2049	3360	16	16
-1	2065	3360	16	16
-1	2081	3360	16	16
-1	2097	3360	16	16
-1	2113	3360	16	16
-1	2129	3360	16	16
-1	2145	3360	16	16
-1	2161	3360	16	16
-1	2177	3360	16	16
